,system:index,classification,Lat,Lon,B2,B3,B4,B8
439,439,0,-1.2161059821330795,36.96588565321126,2254.7916666666665,2042.5,1937.125,1992.7083333333333
440,440,2,-1.21120990782212,36.95791484337727,2374.8333333333335,2139.5,2045.625,2030.2083333333333
441,441,1,-1.2082595339461253,36.92888837859861,2340.9166666666665,2142.5833333333335,1979.1666666666667,2064.9166666666665
442,442,3,-1.1832308724237337,36.96417205665019,1572.4583333333333,1399.0,1325.2083333333333,1299.375
443,443,3,-1.1849283847811551,36.97033189975452,1721.7916666666667,1522.5416666666667,1444.125,1396.5
444,444,2,-1.199269177231307,36.96304356982048,1804.7916666666667,1598.2083333333333,1500.25,1495.5416666666667
445,445,2,-1.1813952127634169,36.96498842451768,1514.2083333333333,1339.0,1278.625,1213.3333333333333
446,446,5,-1.1873432709974965,36.95325401018707,2089.2083333333335,1832.0416666666667,1784.7916666666667,1775.4166666666667
447,447,1,-1.192857551932366,36.95766160326613,1825.5416666666667,1641.4166666666667,1557.4583333333333,1534.0
448,448,2,-1.216854011895239,36.929716563379,1864.1666666666667,1701.9166666666667,1597.75,1612.5833333333333
449,449,2,-1.206162319248696,36.92249916317846,1930.5833333333333,1751.75,1642.0,1674.9166666666667
450,450,2,-1.212101407619344,36.96668222030639,2524.0416666666665,2309.2083333333335,2181.6666666666665,2231.9583333333335
451,451,1,-1.2010936400375798,36.938084361241685,2392.0,2235.3333333333335,2138.75,2121.0833333333335
452,452,2,-1.175900959429203,36.95230471745513,2141.75,2036.7916666666667,1993.5833333333333,1914.4583333333333
453,453,2,-1.223532538510344,36.91876797436046,2562.3333333333335,2288.4166666666665,2157.3333333333335,2215.9166666666665
454,454,1,-1.209032181811637,36.97174095612462,3092.125,2833.9583333333335,2701.6666666666665,2716.3333333333335
455,455,1,-1.2212110701959165,36.9137861454687,2506.75,2183.0,1994.0833333333333,2170.1666666666665
456,456,2,-1.2079963207561868,36.974170234047946,3079.1666666666665,2537.7083333333335,2431.5416666666665,2620.7083333333335
457,457,2,-1.1930926097549837,36.94944478884506,2488.125,2259.5,2187.0416666666665,2173.2083333333335
458,458,2,-1.2046725236104452,36.97817229893046,3021.5,2823.6666666666665,2620.7083333333335,2657.2916666666665
459,459,1,-1.2176003046694883,36.9112110192245,2235.9166666666665,2032.8333333333333,1949.8333333333333,1919.5
460,460,2,-1.2189207621834242,36.91430671093788,2770.4166666666665,2537.9166666666665,2389.9166666666665,2422.25
461,461,5,-1.222148336769098,36.95280657012157,1674.5416666666667,1529.3333333333333,1568.1666666666667,1378.0833333333333
462,462,5,-1.219911735765596,36.958135527434585,2256.4583333333335,1978.4583333333333,1881.8333333333333,1930.8333333333333
463,463,2,-1.2188035794303294,36.94032341772921,2289.8333333333335,2042.6666666666667,1939.1666666666667,1938.75
464,464,5,-1.2160453791061248,36.974587779143455,2312.25,2136.125,2104.4166666666665,2053.0
465,465,2,-1.1856192802927392,36.94571227924138,1878.7916666666667,1701.0416666666667,1604.5,1581.375
466,466,5,-1.2174923346443287,36.959320809335885,2269.5416666666665,2064.8333333333335,2004.4583333333333,1972.7916666666667
467,467,2,-1.2037107284820892,36.932641303182805,1762.4166666666667,1557.6666666666667,1490.0833333333333,1489.25
468,468,1,-1.1686314159072195,36.95816289486075,1616.625,1459.0416666666667,1379.7083333333333,1376.9166666666667
469,469,5,-1.1760012145175431,36.953891415088165,1965.5833333333333,1718.5,1624.25,1659.0833333333333
470,470,2,-1.1954495600546236,36.94059912171106,2717.8333333333335,2460.4166666666665,2341.6666666666665,2392.1666666666665
471,471,5,-1.1794714369760615,36.95916635139872,1646.2083333333333,1451.5,1411.75,1369.9166666666667
472,472,2,-1.1991425697471882,36.9246426930368,2307.0,2094.25,1987.9166666666667,2006.5
473,473,5,-1.2048068580811115,36.980700854487154,2991.2083333333335,2698.75,2569.0416666666665,2588.5416666666665
474,474,1,-1.2209172397492096,36.92458116474721,2136.3333333333335,2009.3333333333333,1975.4166666666667,1916.1666666666667
475,475,3,-1.1846173555106212,36.957241345731205,1981.4166666666667,1821.9583333333333,1749.0,1727.5
476,476,2,-1.224867465711495,36.9205639733905,2137.8333333333335,1961.0833333333333,1883.0,1847.1666666666667
477,477,2,-1.179517920246495,36.96551295473199,1540.25,1355.9166666666667,1276.625,1249.3333333333333
478,478,2,-1.2113494488164465,36.92763868052547,2056.5,1836.75,1712.25,1746.0833333333333
479,479,1,-1.2059415651934462,36.92082236429368,2082.9166666666665,1881.75,1699.1666666666667,1816.3333333333333
480,480,2,-1.201060290949756,36.9672950506246,2526.125,2296.0,2289.125,2169.5416666666665
481,481,2,-1.2128438054589148,36.95182669763534,1738.125,1552.7916666666667,1474.5833333333333,1471.9166666666667
482,482,1,-1.1946433022897691,36.93719166634419,2451.6666666666665,2245.0,2191.9166666666665,2135.9166666666665
483,483,1,-1.200882349314013,36.93777338993964,2476.1666666666665,2267.1666666666665,2176.4166666666665,2166.0833333333335
484,484,2,-1.2119940700739602,36.92521409447798,1718.5833333333333,1595.0,1575.6666666666667,1489.6666666666667
485,485,1,-1.2021188207968732,36.92323559709738,2303.0833333333335,2153.5833333333335,2106.5833333333335,1995.25
486,486,5,-1.1841619568577042,36.95728009020439,1842.5416666666667,1626.7083333333333,1612.0416666666667,1551.2083333333333
487,487,2,-1.1871605979278377,36.96042884940278,1983.2916666666667,1786.3333333333333,1721.125,1698.6666666666667
488,488,5,-1.2050525285940523,36.94871365754599,2068.9166666666665,1850.625,1740.0,1758.5416666666667
489,489,1,-1.2087904730216312,36.94679490954475,2154.7916666666665,1956.1666666666667,1885.375,1825.8333333333333
490,490,2,-1.214989407492546,36.94792167688186,1965.5,1764.5416666666667,1662.5833333333333,1655.5
491,491,1,-1.2121005463446817,36.93312825535862,2178.4166666666665,1881.0,1610.9166666666667,1865.5
492,492,1,-1.223857768016705,36.920670036575856,2474.25,2275.6666666666665,2155.5,2187.6666666666665
493,493,1,-1.2097242793922396,36.909414902211566,2305.5833333333335,2144.75,2059.3333333333335,2034.9166666666667
494,494,2,-1.188437692835,36.972750965668745,1769.4583333333333,1584.4583333333333,1504.1666666666667,1476.25
495,495,5,-1.1979513123096828,36.93749174417727,2374.0833333333335,2292.0,2291.3333333333335,2154.0
496,496,2,-1.1933019697514176,36.92814604313783,2184.0,2026.9166666666667,1960.4166666666667,1915.0833333333333
497,497,1,-1.207785799283129,36.906023693150615,2594.6666666666665,2359.8333333333335,2228.9166666666665,2279.9166666666665
498,498,3,-1.218344119925202,36.91872089450092,2892.9166666666665,2625.1666666666665,2499.75,2533.8333333333335
499,499,5,-1.1770558728426308,36.95558897845047,1723.6666666666667,1679.5833333333333,1702.5833333333333,1506.875
500,500,5,-1.1872372832442029,36.95040498079413,1826.9583333333333,1646.3333333333333,1603.9583333333333,1571.8333333333333
501,501,5,-1.1931313343126664,36.962495337588216,1805.125,1607.9583333333333,1559.375,1484.7916666666667
502,502,2,-1.2014572552212608,36.914684137331456,2700.8333333333335,2535.6666666666665,2512.0833333333335,2377.4166666666665
503,503,5,-1.208556320426646,36.96937837105785,2524.2916666666665,2340.3333333333335,2244.7916666666665,2192.7916666666665
504,504,2,-1.214759284047694,36.93040149135532,1810.9166666666667,1705.5,1671.25,1577.8333333333333
505,505,1,-1.200293939983241,36.91831822054666,2046.5,1833.5,1785.9166666666667,1745.4166666666667
506,506,5,-1.2069489208997028,36.98350891356356,1845.0,1741.1666666666667,1986.8333333333333,1617.875
507,507,5,-1.2041422844285024,36.98015651511926,3067.75,2726.2083333333335,2570.9583333333335,2632.625
508,508,5,-1.1721074196728238,36.95380003271697,2226.5833333333335,2047.2916666666667,1993.4166666666667,1955.7916666666667
509,509,2,-1.1984944997241285,36.95211203789088,1875.375,1667.6666666666667,1604.4583333333333,1547.625
510,510,1,-1.184170661351597,36.95909589879077,2029.625,1862.9583333333333,1809.6666666666667,1756.2916666666667
511,511,1,-1.1930943168672117,36.93357112037256,2051.25,1904.8333333333333,1795.1666666666667,1799.3333333333333
512,512,2,-1.1827500858655529,36.96534808419148,1478.125,1317.5416666666667,1271.0833333333333,1195.2916666666667
513,513,5,-1.217245411026251,36.90798716074064,1790.9166666666667,1592.75,1494.0,1509.4166666666667
514,514,5,-1.175475141253672,36.94735520089009,1876.0416666666667,1629.75,1544.6666666666667,1560.9166666666667
515,515,2,-1.2055577327468434,36.91010290582208,2717.5833333333335,2483.9166666666665,2388.8333333333335,2427.75
516,516,2,-1.211177795344902,36.94945860822256,1747.5833333333333,1614.875,1569.9583333333333,1494.6666666666667
517,517,5,-1.2230682257926884,36.94431216037234,1751.6666666666667,1569.3333333333333,1461.75,1475.1666666666667
518,518,2,-1.2057263306587014,36.91761513072187,2503.0833333333335,2335.5,2279.5833333333335,2189.3333333333335
519,519,5,-1.2071620654743416,36.94551943086653,2063.3333333333335,1846.1666666666667,1760.75,1760.125
520,520,2,-1.2093927076977833,36.975185418843054,3008.5,2708.7916666666665,2560.9583333333335,2616.625
521,521,2,-1.180009533145418,36.94368754266445,1789.9166666666667,1601.5,1524.6666666666667,1496.6666666666667
522,522,5,-1.216520504359014,36.98309224794992,2228.1666666666665,2081.5416666666665,2060.5,1997.5416666666667
523,523,1,-1.1935985757823484,36.93814029331849,2413.4166666666665,2193.1666666666665,2089.4166666666665,2094.5833333333335
524,524,2,-1.2117709309596578,36.9072665526977,2471.8333333333335,2267.4166666666665,2173.5833333333335,2178.75
525,525,1,-1.2069251270606811,36.94597417006859,2124.0833333333335,1899.0416666666667,1787.0833333333333,1817.8333333333333
526,526,2,-1.1943623999253414,36.94439426928914,2761.75,2553.5833333333335,2486.5416666666665,2443.625
527,527,0,-1.1800159670186183,36.961138747196486,1574.625,1420.5833333333333,1342.5,1316.4583333333333
528,528,1,-1.193840392953166,36.92962590122609,2449.9166666666665,2242.0833333333335,2123.1666666666665,2142.0
529,529,2,-1.2104129795727958,36.95179599772016,1671.2916666666667,1490.4583333333333,1400.75,1400.5416666666667
530,530,2,-1.2111544701967896,36.95628593672054,2412.3333333333335,2062.4583333333335,1984.2916666666667,2019.8333333333333
531,531,0,-1.1771335699162475,36.95092159806533,2242.7083333333335,2011.5,1903.9583333333333,1901.2916666666667
532,532,1,-1.1941546541546406,36.95125400652314,2342.9583333333335,2096.5416666666665,1990.625,2029.875
533,533,1,-1.1994029621885876,36.92475250422556,2298.0,2149.5833333333335,2043.0,2017.6666666666667
534,534,2,-1.1886518868120175,36.92969916409778,2119.5833333333335,1950.1666666666667,1873.8333333333333,1827.25
535,535,5,-1.172612915107176,36.95891274041939,1608.875,1370.75,1299.75,1310.25
536,536,5,-1.2209452114862978,36.94926926292688,1558.4166666666667,1415.875,1404.7916666666667,1303.7916666666667
537,537,5,-1.189304464126214,36.96137366363155,1716.875,1530.5,1448.375,1414.9583333333333
538,538,2,-1.2090121749910228,36.96092327965023,2738.7083333333335,2465.2083333333335,2246.75,2361.0416666666665
539,539,3,-1.218766608926707,36.91793078411304,2775.0,2527.6666666666665,2389.75,2451.4166666666665
540,540,2,-1.2162070346040077,36.91154103801188,2300.1666666666665,2066.3333333333335,1993.9166666666667,1989.5
541,541,1,-1.2145795125291243,36.929154281471966,1847.75,1664.75,1592.5833333333333,1574.4166666666667
542,542,5,-1.1715350930577215,36.95263496775699,2077.75,1934.5416666666667,1896.8333333333333,1835.6666666666667
543,543,1,-1.1987692634033111,36.96675655536573,2315.3333333333335,2129.2916666666665,2084.8333333333335,2026.875
544,544,5,-1.2101624497884091,36.97474122094944,2895.375,2637.125,2612.8333333333335,2504.0416666666665
545,545,5,-1.2031474906271968,36.942974701354295,2157.75,2064.1666666666665,1990.25,1903.3333333333333
546,546,5,-1.2092676826211428,36.90856070277104,2532.5,2362.8333333333335,2265.0,2251.75
547,547,2,-1.1975249353037851,36.94269526740472,2817.6666666666665,2646.5833333333335,2541.75,2490.0833333333335
548,548,2,-1.1931942574137713,36.93025017320531,2263.6666666666665,2065.25,1991.5833333333333,1953.25
549,549,2,-1.2148645731614054,36.93163080078314,1703.1666666666667,1515.5833333333333,1432.6666666666667,1424.8333333333333
550,550,2,-1.1838125213829165,36.9474542085436,1863.9583333333333,1703.125,1623.7916666666667,1582.9583333333333
551,551,2,-1.2067770313631672,36.924749202423406,1876.5,1710.4166666666667,1580.1666666666667,1606.3333333333333
552,552,5,-1.223166803943716,36.93685054107039,1764.0,1619.5,1504.5,1529.6666666666667
553,553,5,-1.1883575667321131,36.95463058977644,1911.4166666666667,1709.25,1606.5,1614.2916666666667
554,554,2,-1.1953534936020016,36.94060552659624,2691.5,2439.3333333333335,2333.8333333333335,2390.3333333333335
555,555,1,-1.2178051435377857,36.97052225715335,2606.2083333333335,2453.375,2370.4583333333335,2329.125
556,556,5,-1.181242554538059,36.94505045448309,1848.5416666666667,1665.2916666666667,1578.0,1567.875
557,557,5,-1.2139351335259334,36.97199250440684,2828.875,2597.8333333333335,2505.2083333333335,2510.9583333333335
558,558,5,-1.219310624147336,36.96238936627233,2316.5833333333335,2126.5416666666665,2026.7083333333333,2003.125
559,559,3,-1.203549656519985,36.98172068296661,3030.4166666666665,2822.9166666666665,2698.2083333333335,2673.3333333333335
560,560,3,-1.1786276154180244,36.94193712074343,1840.8333333333333,1653.8333333333333,1526.4166666666667,1555.9166666666667
561,561,0,-1.2085333019958706,36.983067525696974,2539.3333333333335,2271.875,2298.4583333333335,2181.4583333333335
562,562,5,-1.208499813004225,36.98609285017407,2001.0416666666667,1816.0833333333333,1733.125,1746.25
563,563,3,-1.17621357686674,36.94111255457635,1752.1666666666667,1591.1666666666667,1539.5,1480.5833333333333
564,564,2,-1.2118621480493266,36.92415371844985,1903.6666666666667,1762.75,1720.8333333333333,1648.0833333333333
565,565,3,-1.179050040642076,36.941427560709954,1811.5833333333333,1629.75,1585.5,1516.5833333333333
566,566,2,-1.227084248062554,36.9236488615604,2312.5833333333335,2143.5833333333335,2085.75,2034.6666666666667
567,567,5,-1.2148850962570832,36.98646186210524,2280.5833333333335,2099.125,2066.0833333333335,2044.0416666666667
568,568,2,-1.2152891971887962,36.97899699989426,2367.4583333333335,2121.4166666666665,2021.6666666666667,2039.875
569,569,5,-1.217918758024834,36.9639293861208,2167.2916666666665,1976.0416666666667,1903.0416666666667,1893.5
570,570,5,-1.1834404632983366,36.94591579730736,1827.2083333333333,1667.25,1594.6666666666667,1560.1666666666667
571,571,5,-1.1784286094965015,36.95580739596435,1760.5,1655.4583333333333,1720.8333333333333,1519.5
572,572,5,-1.221281290848606,36.92184213545588,2429.8333333333335,2196.25,2070.1666666666665,2139.9166666666665
573,573,5,-1.185716905640691,36.95774356112267,2191.75,1934.625,1856.7083333333333,1883.1666666666667
574,574,2,-1.2037211555426124,36.97811686406616,3112.2916666666665,2638.875,2662.625,2614.9583333333335
575,575,2,-1.2128706279708708,36.97411652255416,2725.6666666666665,2436.4166666666665,2278.125,2391.7916666666665
576,576,2,-1.1689705647798825,36.94967961091543,1821.75,1639.0833333333333,1566.2916666666667,1547.0833333333333
577,577,3,-1.2041817596570732,36.91285853758956,2876.0833333333335,2636.5833333333335,2533.4166666666665,2519.4166666666665
578,578,2,-1.1941586990615245,36.922706756134005,2367.1666666666665,2137.75,2008.5833333333333,2062.25
579,579,2,-1.1985092887238136,36.94489714024858,2274.625,2036.5833333333333,1930.7083333333333,1947.1666666666667
580,580,1,-1.1830320774226903,36.94667901639496,2046.5,1820.2916666666667,1679.75,1726.6666666666667
581,581,3,-1.2150106256039297,36.98865034886334,2280.4166666666665,2022.1666666666667,1847.75,2036.875
582,582,5,-1.2193261081960007,36.9485825026494,1911.3333333333333,1711.6666666666667,1661.7916666666667,1643.9583333333333
583,583,2,-1.1877152035307836,36.9347169829966,2073.0,1816.75,1713.6666666666667,1755.5833333333333
584,584,2,-1.2208077146562517,36.92535341058985,2136.8333333333335,1990.6666666666667,1887.3333333333333,1906.0833333333333
585,585,1,-1.2060437451444592,36.91015774556937,2661.9166666666665,2441.4166666666665,2313.0833333333335,2367.1666666666665
586,586,5,-1.1833566875983577,36.95158368236521,1766.2916666666667,1618.1666666666667,1568.875,1506.8333333333333
587,587,2,-1.1905771909376457,36.94188048309576,2455.25,2189.5833333333335,2103.6666666666665,2135.1666666666665
588,588,5,-1.2183015220041715,36.95927686791271,2248.7916666666665,2044.0833333333333,1987.0416666666667,1942.7083333333333
589,589,5,-1.2157615090644267,36.94926270233073,1826.875,1695.2916666666667,1625.125,1554.8333333333333
590,590,2,-1.2085985701236148,36.92826749332861,2451.5,2270.75,2121.3333333333335,2182.0
591,591,1,-1.195192330047412,36.93159427073529,1917.75,1695.75,1597.6666666666667,1616.3333333333333
592,592,1,-1.1806272800644169,36.96385536259292,1594.75,1412.6666666666667,1351.4166666666667,1303.0416666666667
593,593,0,-1.2112348189677815,36.91314113966624,1979.3333333333333,1803.25,1714.6666666666667,1717.3333333333333
594,594,2,-1.1980614457103926,36.96739263169883,1948.4166666666667,1796.75,1732.8333333333333,1658.2083333333333
595,595,2,-1.223567010212468,36.93802139641712,1748.1666666666667,1514.25,1425.1666666666667,1452.5833333333333
596,596,0,-1.2001836565550597,36.95780702902547,1719.4583333333333,1701.1666666666667,1700.375,1523.9166666666667
597,597,2,-1.186851284189483,36.94373406933124,1977.0,1791.0,1705.5,1679.0833333333333
598,598,2,-1.1939548770705248,36.94486737862798,2630.7083333333335,2464.4166666666665,2392.0,2358.5833333333335
599,599,2,-1.20803154606838,36.93793980541616,2436.1666666666665,2192.75,2080.3333333333335,2110.3333333333335
600,600,1,-1.2104969882899506,36.9177593732669,1878.25,1757.8333333333333,1692.4166666666667,1663.6666666666667
601,601,5,-1.1993582199078017,36.93089728828989,2063.5833333333335,1853.4166666666667,1780.8333333333333,1787.0833333333333
602,602,1,-1.201165703536578,36.921823590580765,2699.0,2504.0,2407.5833333333335,2345.4166666666665
603,603,2,-1.205423127663353,36.97595418326405,3233.9166666666665,2963.6666666666665,2779.5416666666665,2775.0416666666665
604,604,5,-1.205403573407025,36.94802444465731,1851.3333333333333,1688.5,1641.6666666666667,1555.7083333333333
605,605,5,-1.1918531743715806,36.96853494821827,1855.5,1657.1666666666667,1570.0833333333333,1526.1666666666667
606,606,1,-1.2121502376976383,36.92738531163459,2046.0,1842.5,1737.5,1763.4166666666667
607,607,2,-1.1972710187423334,36.94251627665784,2879.5833333333335,2606.0833333333335,2525.5833333333335,2516.8333333333335
608,608,5,-1.2021928893132208,36.936354502693575,2616.6666666666665,2397.6666666666665,2305.8333333333335,2274.6666666666665
609,609,5,-1.1794874463363136,36.941894755067565,1854.3333333333333,1639.9166666666667,1558.8333333333333,1539.9166666666667
610,610,2,-1.2125180829992843,36.94221580870826,1792.0,1634.0833333333333,1587.75,1510.3333333333333
611,611,3,-1.2003609671913489,36.95678177834952,2281.7083333333335,2106.7916666666665,2078.2083333333335,1950.7083333333333
612,612,2,-1.1929571734488564,36.95283003464098,2055.75,1980.8333333333333,1966.7916666666667,1820.5416666666667
613,613,3,-1.198734855632813,36.97501672512928,2327.375,2157.375,2066.1666666666665,2039.25
614,614,5,-1.2178729160094388,36.950305296755936,1703.5,1539.375,1447.6666666666667,1421.25
615,615,5,-1.2009217413290596,36.93709147063116,2618.9166666666665,2421.1666666666665,2329.0833333333335,2311.25
616,616,2,-1.2115718400879532,36.94058832925845,2180.0,1955.25,1846.25,1878.8333333333333
617,617,2,-1.199668005220856,36.97124651483907,1949.2083333333333,1740.125,1659.0,1599.2083333333333
618,618,2,-1.2067193440555128,36.924263767052274,1885.8333333333333,1731.6666666666667,1659.8333333333333,1642.5833333333333
619,619,0,-1.217709749032892,36.95677287034635,1582.375,1448.9583333333333,1434.5833333333333,1333.7083333333333
620,620,2,-1.1801607202189666,36.96011087740784,1624.75,1436.6666666666667,1356.8333333333333,1349.7083333333333
621,621,5,-1.2049131681215657,36.97125302070387,2752.25,2510.9166666666665,2456.5833333333335,2389.4166666666665
622,622,5,-1.2065015258042802,36.98459213029313,2055.25,1945.9583333333333,1883.5416666666667,1806.0
623,623,1,-1.208056544489503,36.93062856724128,1655.3333333333333,1495.8333333333333,1415.9166666666667,1403.0
624,624,3,-1.21162799029751,36.92982786200347,1888.5,1711.6666666666667,1655.4166666666667,1649.0833333333333
625,625,2,-1.2032617137066963,36.95680941309919,2367.7916666666665,2160.2916666666665,2053.0,1989.0833333333333
626,626,0,-1.2098534206615754,36.91264395025875,2723.75,2506.0,2391.5,2413.9166666666665
627,627,2,-1.198000033587328,36.960771698616,1829.0833333333333,1644.6666666666667,1567.5416666666667,1518.7916666666667
628,628,1,-1.207310848837896,36.91488478889014,2417.9166666666665,2152.5,2097.0,2089.0833333333335
629,629,0,-1.1778870877886138,36.96424944354695,1558.6666666666667,1372.2916666666667,1300.625,1269.0833333333333
630,630,5,-1.2046678945619995,36.96799912642061,3010.4166666666665,2750.5416666666665,2636.7916666666665,2623.2916666666665
631,631,0,-1.1992775682632464,36.93880590633482,2514.25,2286.1666666666665,2186.5833333333335,2226.6666666666665
632,632,2,-1.220819472827381,36.93847661403254,2208.3333333333335,2023.9166666666667,1876.1666666666667,1913.8333333333333
633,633,1,-1.1934056286462702,36.92460009874458,2487.6666666666665,2360.3333333333335,2302.25,2194.5
634,634,5,-1.1824480908868795,36.947845826330166,1911.0416666666667,1732.125,1665.6666666666667,1614.625
635,635,5,-1.2179122564767038,36.958467268409365,2183.0416666666665,1979.625,1912.375,1895.0833333333333
636,636,5,-1.2072328435330524,36.98613973787988,1775.125,1702.6666666666667,1718.3333333333333,1562.75
637,637,1,-1.2033169403895778,36.960812885315086,2724.9583333333335,2490.2083333333335,2456.0416666666665,2331.7083333333335
638,638,2,-1.20223376980863,36.92456500889295,2416.5,2235.9166666666665,2163.6666666666665,2118.5
639,639,1,-1.197542786729057,36.96607924326209,2333.1666666666665,2100.5416666666665,1983.75,1993.9166666666667
640,640,1,-1.1967921158199342,36.93332564606721,1999.75,1773.25,1614.4166666666667,1708.0833333333333
641,641,5,-1.2199764759493912,36.93001105299948,1693.9166666666667,1528.6666666666667,1502.5,1438.8333333333333
642,642,5,-1.2203061370946644,36.96116474955622,2393.625,2193.9166666666665,2072.8333333333335,2112.5
643,643,1,-1.2074995319315212,36.91387129813348,2438.8333333333335,2296.8333333333335,2202.8333333333335,2184.0
644,644,1,-1.208440873676952,36.970943676174215,3067.875,2768.9166666666665,2579.7083333333335,2637.9583333333335
645,645,2,-1.2047886399277352,36.934773444545016,2067.3333333333335,1806.5833333333333,1692.75,1715.5
646,646,1,-1.200450785093907,36.92648829011373,2645.0833333333335,2436.1666666666665,2338.5833333333335,2319.1666666666665
647,647,5,-1.1884282339176595,36.93324298759222,1994.1666666666667,1828.5833333333333,1756.8333333333333,1733.25
648,648,2,-1.2011570644207683,36.9534475917008,2085.1666666666665,1869.9583333333333,1809.625,1777.375
649,649,0,-1.1843499643429207,36.9677732308362,1657.375,1473.375,1389.7083333333333,1357.0
650,650,1,-1.171917938180415,36.94905512494001,2030.2916666666667,1783.0833333333333,1686.375,1744.9583333333333
651,651,1,-1.2009081632054135,36.91985204311887,2679.9166666666665,2387.5,2292.75,2301.0
652,652,5,-1.2214143286119234,36.94452540697789,1684.3333333333333,1483.0833333333333,1378.3333333333333,1389.3333333333333
653,653,0,-1.197293578402753,36.95949469294997,1813.9583333333333,1631.7916666666667,1531.625,1505.5416666666667
654,654,2,-1.2017422593532274,36.92687744861137,2724.5833333333335,2432.8333333333335,2325.8333333333335,2342.9166666666665
655,655,2,-1.195661437217341,36.9424952330772,2746.6666666666665,2524.1666666666665,2463.25,2437.5
656,656,5,-1.2073446057295667,36.9415850782566,2086.75,1839.5,1669.75,1758.25
657,657,5,-1.1918924371384505,36.96887256133357,1854.0416666666667,1638.125,1572.3333333333333,1527.4583333333333
658,658,0,-1.1823789857921745,36.962824000716736,1566.2083333333333,1412.0,1367.0,1312.125
659,659,5,-1.1906212195018595,36.92626809925003,2517.0,2296.6666666666665,2212.6666666666665,2196.9166666666665
660,660,5,-1.196141566803738,36.97671634249679,2655.6666666666665,2346.7916666666665,2211.8333333333335,2262.4166666666665
661,661,2,-1.188490043494081,36.96827985742541,1846.25,1628.75,1558.1666666666667,1556.375
662,662,1,-1.2096317029993968,36.97672596460472,3054.4583333333335,2810.625,2709.5833333333335,2680.5833333333335
663,663,5,-1.2176634782078712,36.96780571818304,2540.25,2376.875,2299.25,2222.625
664,664,2,-1.2035751455188664,36.93918738428885,2298.8333333333335,2099.3333333333335,2016.25,1987.25
665,665,2,-1.2236274683592028,36.9377501315285,1668.75,1501.6666666666667,1461.5833333333333,1401.3333333333333
666,666,0,-1.1945816943499106,36.94002640460807,2583.5,2393.1666666666665,2276.0833333333335,2293.1666666666665
667,667,1,-1.1777076423737702,36.94150172561091,1811.0,1574.25,1511.75,1490.0
668,668,2,-1.21062277049364,36.97051631010172,2796.7916666666665,2504.2916666666665,2388.5,2411.8333333333335
669,669,5,-1.212393454503527,36.98328872846068,2249.3333333333335,2012.875,1927.75,1961.1666666666667
670,670,5,-1.168276120359074,36.950585320279416,1743.3333333333333,1515.75,1488.5,1445.2916666666667
671,671,1,-1.2007301518246043,36.91995839808491,2776.5833333333335,2492.0833333333335,2325.1666666666665,2370.0
672,672,1,-1.1901880699833731,36.95300375490956,2061.5833333333335,1832.4583333333333,1764.75,1751.625
673,673,5,-1.2107551279185012,36.986891043236405,2380.0,2137.4583333333335,2016.625,2072.6666666666665
674,674,2,-1.2127265066587354,36.971598594433694,2525.9166666666665,2337.75,2396.5833333333335,2247.8333333333335
675,675,3,-1.1781620562850594,36.9567845650863,1777.2083333333333,1655.4583333333333,1691.2916666666667,1537.5
676,676,1,-1.201464063993491,36.923183181807325,2388.5833333333335,2208.8333333333335,2147.8333333333335,2052.25
677,677,2,-1.2193486812390677,36.91711526843203,2780.1666666666665,2528.6666666666665,2425.5833333333335,2464.0833333333335
678,678,3,-1.1980611870968538,36.92022900529707,2187.5833333333335,1998.25,1900.25,1879.0
679,679,2,-1.211146619706818,36.936838798499295,2574.0833333333335,2372.75,2281.9166666666665,2258.75
680,680,1,-1.1949079985265425,36.95140513913304,2360.4583333333335,2179.75,2081.375,2057.0833333333335
681,681,2,-1.2054045252874197,36.955736255010336,2608.8333333333335,2290.0,2111.0833333333335,2240.0833333333335
682,682,2,-1.1880456721687611,36.96176409858175,1774.9583333333333,1558.1666666666667,1466.125,1478.25
683,683,2,-1.2108603302598906,36.97359113386725,2968.3333333333335,2721.5833333333335,2581.7083333333335,2592.2916666666665
684,684,5,-1.1953840951275023,36.97422906612601,2098.75,1879.8333333333333,1795.5833333333333,1765.5416666666667
685,685,2,-1.1873195580904037,36.95843820930091,2297.2916666666665,2122.75,2046.2083333333333,2014.4166666666667
686,686,1,-1.2183042867775669,36.9141682496167,2654.6666666666665,2402.5833333333335,2243.3333333333335,2309.0
687,687,1,-1.1935032760933462,36.9492297408572,2479.0416666666665,2292.125,2205.0833333333335,2167.5
688,688,1,-1.1929928526839482,36.92324625213796,2528.0,2282.6666666666665,2146.4166666666665,2193.5
689,689,2,-1.1900942423831282,36.94368363552656,2734.3333333333335,2517.0,2414.9166666666665,2401.3333333333335
690,690,5,-1.1909615446855737,36.97314613596873,1913.2916666666667,1734.5833333333333,1647.5,1603.25
691,691,2,-1.2129034553956315,36.96204852013952,2475.5416666666665,2228.0416666666665,2156.125,2129.75
692,692,2,-1.192357481351502,36.95372838436333,1950.3333333333333,1682.9583333333333,1572.375,1603.0833333333333
693,693,5,-1.192004876866185,36.94994088059562,2255.7083333333335,2147.625,2102.4583333333335,2011.4583333333333
694,694,2,-1.2095220668301183,36.9570907521861,2810.8333333333335,2569.2083333333335,2431.5833333333335,2480.2083333333335
